customer_id,signup_date,age_group,location,customer_segment
CUST_05675,2023-08-20,18-25,EU,SMB
CUST_05676,2024-06-27,26-35,LATAM,SMB
CUST_05677,2023-06-06,26-35,APAC,Enterprise
CUST_05678,2023-12-15,36-45,APAC,SMB
CUST_05679,2024-06-05,46-55,LATAM,SMB
CUST_05680,2023-05-06,46-55,LATAM,Startup
CUST_05681,2024-08-27,36-45,LATAM,SMB
CUST_05682,2023-11-27,46-55,APAC,Enterprise
CUST_05683,2023-02-04,36-45,EU,Startup
CUST_05684,2024-07-09,36-45,LATAM,Enterprise
CUST_05685,2024-06-03,55+,APAC,Startup
CUST_05686,2023-08-09,46-55,LATAM,SMB
CUST_05687,2024-09-16,26-35,LATAM,Startup
CUST_05688,2023-07-03,46-55,LATAM,Enterprise
CUST_05689,2024-09-03,36-45,US,SMB
CUST_05690,2024-08-31,18-25,LATAM,Startup
CUST_05691,2024-10-16,55+,US,Enterprise
CUST_05692,2023-04-17,55+,APAC,SMB
CUST_05693,2024-07-09,46-55,US,Enterprise
CUST_05694,2024-03-14,55+,EU,Enterprise
CUST_05695,2024-01-06,46-55,US,Enterprise
CUST_05696,2023-09-16,18-25,APAC,Startup
CUST_05697,2023-10-30,26-35,EU,Startup
CUST_05698,2024-02-25,46-55,LATAM,Startup
CUST_05699,2024-03-26,36-45,APAC,SMB
CUST_05700,2023-01-06,46-55,APAC,Enterprise
CUST_05701,2024-07-15,36-45,EU,Enterprise
CUST_05702,2023-07-08,55+,EU,Startup
CUST_05703,2023-02-15,36-45,APAC,Enterprise
CUST_05704,2023-01-07,46-55,LATAM,SMB
CUST_05705,2024-04-02,36-45,US,Enterprise
CUST_05706,2023-06-14,46-55,EU,SMB
CUST_05707,2024-06-19,36-45,US,Enterprise
CUST_05708,2024-07-07,26-35,EU,Enterprise
CUST_05709,2023-05-20,18-25,APAC,Startup
CUST_05710,2024-11-21,55+,US,Enterprise
CUST_05711,2024-09-23,18-25,LATAM,SMB
CUST_05712,2023-09-17,36-45,US,Enterprise
CUST_05713,2023-04-12,36-45,US,SMB
CUST_05714,2023-02-20,36-45,EU,Startup
CUST_05715,2023-03-01,55+,LATAM,Enterprise
CUST_05716,2023-11-13,46-55,LATAM,SMB
CUST_05717,2023-06-23,18-25,US,Startup
CUST_05718,2023-11-04,26-35,LATAM,Enterprise
CUST_05719,2023-04-09,55+,EU,Enterprise
CUST_05720,2024-11-04,18-25,US,Enterprise
CUST_05721,2023-06-20,26-35,US,Startup
CUST_05722,2024-07-16,55+,LATAM,Enterprise
CUST_05723,2023-04-06,36-45,APAC,Enterprise
CUST_05724,2024-08-28,36-45,EU,Startup
CUST_05725,2024-08-31,46-55,EU,Startup
CUST_05726,2023-02-20,36-45,EU,Startup
CUST_05727,2024-03-18,18-25,APAC,SMB
CUST_05728,2024-02-26,18-25,EU,Startup
CUST_05729,2024-01-30,46-55,US,Enterprise
CUST_05730,2023-02-14,26-35,APAC,SMB
CUST_05731,2023-12-22,26-35,US,Startup
CUST_05732,2023-04-29,18-25,APAC,Startup
CUST_05733,2023-10-29,26-35,US,SMB
CUST_05734,2023-07-21,18-25,US,SMB
CUST_05735,2023-05-17,36-45,APAC,SMB
CUST_05736,2024-10-16,36-45,EU,Enterprise
CUST_05737,2024-11-21,18-25,EU,Enterprise
CUST_05738,2024-11-18,36-45,APAC,Enterprise
CUST_05739,2023-07-30,55+,APAC,Enterprise
CUST_05740,2024-10-02,46-55,APAC,Enterprise
CUST_05741,2024-08-01,55+,APAC,Startup
CUST_05742,2024-04-21,26-35,APAC,Startup
CUST_05743,2024-02-09,55+,US,SMB
CUST_05744,2024-06-01,18-25,EU,SMB
CUST_05745,2023-06-16,46-55,US,SMB
CUST_05746,2023-09-12,18-25,US,SMB
CUST_05747,2023-03-05,18-25,EU,Startup
CUST_05748,2023-03-07,18-25,LATAM,Enterprise
CUST_05749,2024-04-29,36-45,EU,SMB
CUST_05750,2024-06-18,18-25,US,SMB
CUST_05751,2023-12-29,26-35,US,SMB
CUST_05752,2023-02-09,46-55,EU,SMB
CUST_05753,2024-10-15,26-35,EU,Enterprise
CUST_05754,2024-10-14,26-35,US,Enterprise
CUST_05755,2024-01-30,36-45,US,Enterprise
CUST_05756,2023-04-06,18-25,US,Startup
CUST_05757,2023-10-07,36-45,LATAM,Startup
CUST_05758,2023-11-26,18-25,EU,SMB
CUST_05759,2024-10-17,46-55,LATAM,Startup
CUST_05760,2023-11-16,55+,US,SMB
CUST_05761,2024-03-31,55+,US,Enterprise
CUST_05762,2024-09-10,26-35,US,SMB
CUST_05763,2024-06-13,55+,US,SMB
CUST_05764,2023-06-11,46-55,APAC,Enterprise
CUST_05765,2024-01-08,55+,LATAM,SMB
CUST_05766,2023-04-07,18-25,LATAM,SMB
CUST_05767,2023-07-02,18-25,LATAM,Enterprise
CUST_05768,2024-08-27,18-25,LATAM,Startup
CUST_05769,2024-02-28,55+,LATAM,Startup
CUST_05770,2023-05-13,36-45,APAC,Startup
CUST_05771,2024-01-31,36-45,US,Startup
CUST_05772,2024-12-29,46-55,EU,Startup
CUST_05773,2023-04-06,36-45,US,Enterprise
CUST_05774,2023-10-03,36-45,EU,SMB
CUST_05775,2024-10-03,55+,US,SMB
CUST_05776,2023-09-25,36-45,LATAM,SMB
CUST_05777,2024-10-07,55+,LATAM,SMB
CUST_05778,2023-07-05,55+,APAC,SMB
CUST_05779,2024-10-01,36-45,LATAM,Enterprise
CUST_05780,2023-04-20,36-45,EU,Startup
CUST_05781,2024-09-27,46-55,LATAM,SMB
CUST_05782,2024-12-01,26-35,APAC,SMB
CUST_05783,2024-08-24,55+,LATAM,Startup
CUST_05784,2023-11-30,26-35,US,Startup
CUST_05785,2023-06-24,46-55,APAC,SMB
CUST_05786,2023-07-28,46-55,EU,Startup
CUST_05787,2024-10-26,18-25,APAC,SMB
CUST_05788,2023-05-09,55+,LATAM,Enterprise
CUST_05789,2023-10-07,55+,APAC,Startup
CUST_05790,2023-06-04,18-25,EU,SMB
CUST_05791,2024-11-11,36-45,APAC,Enterprise
CUST_05792,2023-11-02,55+,LATAM,SMB
CUST_05793,2024-06-08,36-45,US,SMB
CUST_05794,2024-08-18,36-45,LATAM,Startup
CUST_05795,2023-06-25,26-35,EU,Startup
CUST_05796,2023-07-04,46-55,EU,Enterprise
CUST_05797,2023-06-22,18-25,US,SMB
CUST_05798,2023-01-31,46-55,APAC,SMB
CUST_05799,2023-12-28,55+,EU,SMB
CUST_05800,2024-08-24,26-35,US,Enterprise
CUST_05801,2023-08-01,36-45,US,Startup
CUST_05802,2023-05-26,18-25,EU,SMB
CUST_05803,2023-12-15,55+,APAC,Enterprise
CUST_05804,2024-11-11,55+,EU,SMB
CUST_05805,2023-08-26,46-55,EU,Startup
CUST_05806,2023-03-15,55+,APAC,Startup
CUST_05807,2023-07-21,26-35,LATAM,Enterprise
CUST_05808,2024-04-10,46-55,APAC,SMB
CUST_05809,2024-04-25,36-45,APAC,SMB
CUST_05810,2023-07-12,18-25,US,SMB
CUST_05811,2023-01-07,18-25,EU,SMB
CUST_05812,2024-02-08,36-45,EU,Enterprise
CUST_05813,2024-03-07,26-35,LATAM,SMB
CUST_05814,2024-05-11,55+,LATAM,Enterprise
CUST_05815,2023-09-02,55+,LATAM,Enterprise
CUST_05816,2023-03-01,36-45,LATAM,Enterprise
CUST_05817,2024-12-19,26-35,US,SMB
CUST_05818,2024-05-22,55+,EU,SMB
CUST_05819,2024-09-03,36-45,APAC,Enterprise
CUST_05820,2024-02-02,46-55,LATAM,Enterprise
CUST_05821,2024-10-26,55+,APAC,SMB
CUST_05822,2024-01-01,46-55,LATAM,Enterprise
CUST_05823,2024-08-13,36-45,EU,Enterprise
CUST_05824,2023-05-24,46-55,APAC,SMB
CUST_05825,2023-03-11,55+,APAC,SMB
CUST_05826,2023-05-16,26-35,EU,Enterprise
CUST_05827,2023-07-22,46-55,LATAM,Enterprise
CUST_05828,2024-07-28,55+,APAC,Enterprise
CUST_05829,2023-03-09,18-25,APAC,SMB
CUST_05830,2024-06-17,18-25,US,Startup
CUST_05831,2024-01-31,36-45,US,Enterprise
CUST_05832,2024-05-10,46-55,EU,Startup
CUST_05833,2024-11-03,36-45,EU,Enterprise
CUST_05834,2023-04-08,46-55,EU,Startup
CUST_05835,2024-12-26,55+,APAC,SMB
CUST_05836,2023-09-23,26-35,US,Startup
CUST_05837,2024-05-26,36-45,LATAM,Startup
CUST_05838,2023-04-23,26-35,EU,Enterprise
CUST_05839,2023-10-29,26-35,EU,Enterprise
CUST_05840,2023-10-07,26-35,LATAM,Startup
CUST_05841,2023-01-02,18-25,LATAM,Enterprise
CUST_05842,2024-11-26,18-25,EU,Enterprise
CUST_05843,2023-07-16,46-55,APAC,Startup
CUST_05844,2023-08-01,26-35,EU,SMB
CUST_05845,2023-08-01,26-35,US,Enterprise
CUST_05846,2023-07-25,55+,APAC,Startup
CUST_05847,2024-11-11,26-35,US,Enterprise
CUST_05848,2024-11-22,36-45,LATAM,Enterprise
CUST_05849,2024-06-11,36-45,US,Enterprise
CUST_05850,2023-05-19,18-25,EU,SMB
CUST_05851,2023-11-22,26-35,LATAM,Enterprise
CUST_05852,2023-04-18,18-25,US,Startup
CUST_05853,2024-02-06,26-35,LATAM,SMB
CUST_05854,2023-06-02,18-25,EU,Startup
CUST_05855,2023-02-08,46-55,US,Startup
CUST_05856,2024-02-29,36-45,US,Startup
CUST_05857,2024-06-20,26-35,US,Enterprise
CUST_05858,2024-08-19,55+,US,Startup
CUST_05859,2024-09-08,46-55,EU,SMB
CUST_05860,2024-06-06,18-25,LATAM,SMB
CUST_05861,2023-07-31,18-25,US,Startup
CUST_05862,2024-07-22,36-45,APAC,Startup
CUST_05863,2023-06-23,55+,APAC,Startup
CUST_05864,2023-12-13,26-35,US,Enterprise
CUST_05865,2024-05-24,36-45,US,Enterprise
CUST_05866,2024-12-27,55+,US,Startup
CUST_05867,2024-09-29,26-35,LATAM,Startup
CUST_05868,2023-06-01,46-55,APAC,Enterprise
CUST_05869,2024-04-22,18-25,APAC,Startup
CUST_05870,2024-01-02,55+,EU,SMB
CUST_05871,2023-09-05,18-25,EU,SMB
CUST_05872,2023-01-21,46-55,LATAM,Startup
CUST_05873,2023-12-27,36-45,US,Startup
CUST_05874,2023-06-02,36-45,US,SMB
CUST_05875,2024-04-07,55+,EU,Startup
CUST_05876,2024-06-03,18-25,APAC,Startup
CUST_05877,2024-02-22,18-25,LATAM,SMB
CUST_05878,2023-05-23,46-55,US,Enterprise
CUST_05879,2023-12-28,46-55,LATAM,SMB
CUST_05880,2023-01-22,36-45,APAC,SMB
CUST_05881,2024-12-07,26-35,APAC,SMB
CUST_05882,2024-06-25,55+,US,Startup
CUST_05883,2023-12-29,36-45,APAC,Startup
CUST_05884,2024-09-24,26-35,US,Startup
CUST_05885,2023-09-23,55+,APAC,SMB
CUST_05886,2024-04-28,36-45,APAC,SMB
CUST_05887,2023-02-08,26-35,US,Startup
CUST_05888,2024-09-16,18-25,LATAM,Startup
CUST_05889,2023-03-27,18-25,LATAM,SMB
CUST_05890,2023-08-15,46-55,APAC,SMB
CUST_05891,2024-02-09,18-25,EU,SMB
CUST_05892,2024-08-15,46-55,LATAM,Startup
CUST_05893,2023-11-08,36-45,EU,Startup
CUST_05894,2024-08-30,36-45,US,Startup
CUST_05895,2024-08-04,26-35,EU,Enterprise
CUST_05896,2023-08-20,26-35,US,SMB
CUST_05897,2023-09-19,46-55,EU,SMB
CUST_05898,2023-10-06,36-45,LATAM,Enterprise
CUST_05899,2023-04-23,46-55,APAC,Enterprise
CUST_05900,2023-05-25,46-55,EU,Startup
CUST_05901,2024-04-18,26-35,US,Enterprise
CUST_05902,2024-05-12,26-35,US,SMB
CUST_05903,2024-04-23,46-55,US,Startup
CUST_05904,2023-04-29,46-55,LATAM,Startup
CUST_05905,2024-04-02,18-25,LATAM,SMB
CUST_05906,2023-06-25,36-45,APAC,Enterprise
CUST_05907,2023-03-11,55+,LATAM,Startup
CUST_05908,2023-07-11,46-55,LATAM,SMB
CUST_05909,2024-09-28,18-25,APAC,Startup
CUST_05910,2024-02-13,46-55,EU,SMB
CUST_05911,2023-08-30,18-25,APAC,SMB
CUST_05912,2024-11-30,26-35,LATAM,SMB
CUST_05913,2023-05-09,46-55,EU,SMB
CUST_05914,2023-07-24,18-25,APAC,Enterprise
CUST_05915,2024-12-11,18-25,APAC,Enterprise
CUST_05916,2024-05-26,36-45,US,Enterprise
CUST_05917,2024-04-04,18-25,LATAM,Enterprise
CUST_05918,2024-01-19,46-55,EU,SMB
CUST_05919,2023-08-23,26-35,LATAM,SMB
CUST_05920,2024-05-04,55+,LATAM,Startup
CUST_05921,2023-03-01,55+,EU,SMB
CUST_05922,2023-10-12,26-35,US,Enterprise
CUST_05923,2024-10-10,46-55,APAC,SMB
CUST_05924,2024-09-25,55+,LATAM,Startup
CUST_05925,2024-01-14,55+,APAC,SMB
CUST_05926,2023-12-16,26-35,LATAM,SMB
CUST_05927,2023-08-27,36-45,LATAM,Enterprise
CUST_05928,2024-01-18,46-55,US,SMB
CUST_05929,2023-02-06,46-55,APAC,SMB
CUST_05930,2024-11-11,55+,LATAM,Enterprise
CUST_05931,2023-11-19,36-45,LATAM,Startup
CUST_05932,2023-06-04,46-55,US,Startup
CUST_05933,2024-02-01,46-55,US,Enterprise
CUST_05934,2023-06-13,46-55,EU,Startup
CUST_05935,2024-06-15,36-45,APAC,SMB
CUST_05936,2024-08-31,46-55,EU,Enterprise
CUST_05937,2024-09-25,55+,EU,Startup
CUST_05938,2024-12-28,46-55,LATAM,Enterprise
CUST_05939,2023-08-11,26-35,EU,Enterprise
CUST_05940,2024-01-15,26-35,US,Startup
CUST_05941,2024-04-24,46-55,LATAM,Enterprise
CUST_05942,2023-07-15,36-45,APAC,Startup
CUST_05943,2023-08-10,18-25,US,Enterprise
CUST_05944,2024-05-23,55+,EU,Startup
CUST_05945,2023-02-23,36-45,EU,Startup
CUST_05946,2023-08-02,46-55,US,Startup
CUST_05947,2023-04-01,46-55,APAC,SMB
CUST_05948,2023-10-28,36-45,APAC,Enterprise
CUST_05949,2023-03-05,36-45,LATAM,SMB
CUST_05950,2023-12-07,36-45,EU,Enterprise
CUST_05951,2023-06-16,36-45,LATAM,Startup
CUST_05952,2024-02-28,18-25,LATAM,Enterprise
CUST_05953,2023-09-08,26-35,APAC,Enterprise
CUST_05954,2023-09-08,18-25,US,SMB
CUST_05955,2023-12-03,36-45,US,Enterprise
CUST_05956,2024-05-22,18-25,EU,Enterprise
CUST_05957,2024-03-23,55+,LATAM,Enterprise
CUST_05958,2023-09-01,26-35,US,Startup
CUST_05959,2023-02-07,46-55,US,Enterprise
CUST_05960,2023-07-14,46-55,APAC,Startup
CUST_05961,2024-03-20,55+,EU,SMB
CUST_05962,2023-04-04,26-35,US,Enterprise
CUST_05963,2023-06-25,26-35,APAC,Enterprise
CUST_05964,2023-01-09,18-25,APAC,SMB
CUST_05965,2023-10-17,18-25,LATAM,SMB
CUST_05966,2023-12-17,55+,EU,SMB
CUST_05967,2024-09-12,55+,EU,SMB
CUST_05968,2024-10-03,26-35,APAC,Startup
CUST_05969,2024-05-31,55+,APAC,Enterprise
CUST_05970,2024-09-09,55+,APAC,SMB
CUST_05971,2023-10-24,36-45,EU,Enterprise
CUST_05972,2023-05-17,36-45,LATAM,SMB
CUST_05973,2023-12-12,55+,APAC,Startup
CUST_05974,2024-03-18,18-25,LATAM,Startup
CUST_05975,2024-01-21,26-35,EU,SMB
CUST_05976,2024-11-20,26-35,US,SMB
CUST_05977,2024-05-29,46-55,EU,Enterprise
CUST_05978,2024-04-08,18-25,EU,Startup
CUST_05979,2023-02-10,46-55,LATAM,Startup
CUST_05980,2023-01-23,55+,EU,Startup
CUST_05981,2024-01-23,26-35,APAC,Enterprise
CUST_05982,2024-05-15,26-35,EU,Startup
CUST_05983,2024-02-29,46-55,EU,Startup
CUST_05984,2023-07-31,26-35,APAC,SMB
CUST_05985,2024-08-21,18-25,US,Startup
CUST_05986,2023-05-02,55+,APAC,Startup
CUST_05987,2023-07-27,55+,US,Enterprise
CUST_05988,2023-12-22,55+,US,SMB
CUST_05989,2024-09-22,26-35,LATAM,Startup
CUST_05990,2023-07-03,18-25,APAC,Startup
CUST_05991,2023-02-02,18-25,EU,Enterprise
CUST_05992,2024-12-29,36-45,US,SMB
CUST_05993,2024-12-22,18-25,EU,SMB
CUST_05994,2023-03-13,26-35,US,SMB
CUST_05995,2024-12-07,18-25,EU,SMB
CUST_05996,2023-01-18,46-55,US,Startup
CUST_05997,2024-06-01,26-35,US,SMB
CUST_05998,2024-03-17,36-45,LATAM,Startup
CUST_05999,2024-05-25,46-55,US,SMB
CUST_06000,2023-02-16,46-55,EU,Enterprise
CUST_06001,2023-03-05,18-25,US,SMB
CUST_06002,2024-12-07,26-35,US,SMB
CUST_06003,2023-11-01,36-45,LATAM,Enterprise
CUST_06004,2024-06-09,46-55,EU,Startup
CUST_06005,2024-07-22,18-25,US,Enterprise
CUST_06006,2024-05-08,55+,US,SMB
CUST_06007,2023-08-22,46-55,EU,SMB
CUST_06008,2024-06-06,18-25,APAC,Enterprise
CUST_06009,2024-01-17,46-55,EU,SMB
CUST_06010,2023-12-22,36-45,APAC,Enterprise
CUST_06011,2024-05-29,46-55,EU,Enterprise
CUST_06012,2023-10-21,55+,US,Enterprise
CUST_06013,2023-04-19,36-45,US,Enterprise
CUST_06014,2023-01-08,26-35,US,Enterprise
CUST_06015,2024-07-20,46-55,LATAM,Startup
CUST_06016,2023-12-11,36-45,APAC,Startup
CUST_06017,2023-02-01,55+,EU,Enterprise
CUST_06018,2024-09-10,36-45,APAC,Startup
CUST_06019,2024-12-16,18-25,EU,Enterprise
CUST_06020,2023-01-06,36-45,LATAM,Startup
CUST_06021,2023-09-01,46-55,EU,Startup
CUST_06022,2023-06-10,36-45,US,SMB
CUST_06023,2024-10-12,18-25,EU,Startup
CUST_06024,2024-11-18,36-45,APAC,Enterprise
CUST_06025,2023-11-29,26-35,APAC,Startup
CUST_06026,2024-07-27,46-55,APAC,Startup
CUST_06027,2024-07-02,36-45,EU,SMB
CUST_06028,2024-04-07,55+,EU,Startup
CUST_06029,2024-09-24,18-25,US,Startup
CUST_06030,2024-01-13,18-25,APAC,SMB
CUST_06031,2024-06-18,46-55,APAC,Enterprise
CUST_06032,2024-09-15,36-45,US,Startup
CUST_06033,2024-09-25,55+,APAC,Startup
CUST_06034,2024-04-20,36-45,APAC,Startup
CUST_06035,2023-05-27,18-25,US,SMB
CUST_06036,2023-06-08,18-25,APAC,Enterprise
CUST_06037,2024-04-09,26-35,EU,Enterprise
CUST_06038,2024-07-20,55+,LATAM,SMB
CUST_06039,2024-05-31,18-25,APAC,Startup
CUST_06040,2023-02-06,18-25,EU,Enterprise
CUST_06041,2024-08-19,46-55,APAC,Enterprise
CUST_06042,2023-04-17,36-45,APAC,Enterprise
CUST_06043,2024-09-07,36-45,US,Enterprise
CUST_06044,2023-01-28,36-45,EU,Startup
CUST_06045,2024-05-05,55+,US,Enterprise
CUST_06046,2023-12-12,36-45,US,SMB
CUST_06047,2024-08-06,18-25,EU,Startup
CUST_06048,2023-01-06,36-45,LATAM,Enterprise
CUST_06049,2024-03-22,36-45,APAC,SMB
CUST_06050,2024-06-05,26-35,EU,Startup
CUST_06051,2023-09-23,18-25,US,Enterprise
CUST_06052,2023-04-14,18-25,APAC,Enterprise
CUST_06053,2024-10-16,55+,APAC,Startup
CUST_06054,2024-06-11,36-45,US,SMB
CUST_06055,2023-04-28,46-55,US,Startup
CUST_06056,2023-02-02,18-25,LATAM,SMB
CUST_06057,2023-09-21,36-45,LATAM,Startup
CUST_06058,2024-09-29,46-55,US,SMB
CUST_06059,2023-08-02,18-25,APAC,Enterprise
CUST_06060,2023-05-02,26-35,US,SMB
CUST_06061,2023-04-25,55+,APAC,Startup
CUST_06062,2024-06-05,26-35,EU,SMB
CUST_06063,2024-03-27,36-45,LATAM,Startup
CUST_06064,2023-01-18,18-25,EU,Enterprise
CUST_06065,2024-01-29,26-35,LATAM,Enterprise
CUST_06066,2024-08-21,46-55,APAC,Enterprise
CUST_06067,2023-08-24,55+,LATAM,SMB
CUST_06068,2024-04-18,26-35,US,Enterprise
CUST_06069,2023-11-11,36-45,EU,Startup
CUST_06070,2024-10-01,26-35,EU,SMB
CUST_06071,2023-06-22,18-25,EU,Startup
CUST_06072,2023-05-14,36-45,US,SMB
CUST_06073,2023-09-18,26-35,LATAM,Startup
CUST_06074,2023-08-16,46-55,US,Enterprise
CUST_06075,2024-05-13,55+,EU,Startup
CUST_06076,2024-08-13,26-35,LATAM,SMB
CUST_06077,2023-10-17,55+,US,Startup
CUST_06078,2024-02-19,26-35,EU,Enterprise
CUST_06079,2023-04-12,36-45,EU,SMB
CUST_06080,2023-12-27,26-35,APAC,Enterprise
CUST_06081,2024-08-15,55+,US,SMB
CUST_06082,2024-12-18,18-25,EU,Enterprise
CUST_06083,2023-03-10,26-35,APAC,Startup
CUST_06084,2024-06-28,46-55,LATAM,SMB
CUST_06085,2023-04-09,26-35,EU,Enterprise
CUST_06086,2024-08-15,55+,LATAM,Startup
CUST_06087,2023-12-25,36-45,EU,SMB
CUST_06088,2024-08-14,26-35,LATAM,Startup
CUST_06089,2024-10-10,18-25,APAC,Enterprise
CUST_06090,2024-03-30,46-55,EU,SMB
CUST_06091,2023-06-18,18-25,LATAM,Startup
CUST_06092,2023-02-09,18-25,EU,Enterprise
CUST_06093,2024-12-04,36-45,EU,Startup
CUST_06094,2023-08-13,46-55,APAC,SMB
CUST_06095,2024-03-13,36-45,US,SMB
CUST_06096,2024-10-11,36-45,EU,Enterprise
CUST_06097,2023-03-06,36-45,APAC,Enterprise
CUST_06098,2024-03-30,46-55,EU,Startup
CUST_06099,2023-01-24,36-45,US,SMB
CUST_06100,2023-05-22,55+,US,SMB
CUST_06101,2023-10-03,18-25,LATAM,SMB
CUST_06102,2023-08-18,55+,EU,Enterprise
CUST_06103,2023-02-07,55+,LATAM,SMB
CUST_06104,2023-05-06,18-25,US,Enterprise
CUST_06105,2023-04-25,26-35,LATAM,SMB
CUST_06106,2024-03-05,55+,APAC,Startup
CUST_06107,2024-10-08,18-25,EU,Enterprise
CUST_06108,2024-07-12,26-35,APAC,SMB
CUST_06109,2024-05-04,36-45,APAC,Enterprise
CUST_06110,2024-12-30,36-45,EU,Enterprise
CUST_06111,2024-07-22,55+,APAC,Startup
CUST_06112,2023-04-22,18-25,LATAM,Enterprise
CUST_06113,2024-01-07,46-55,LATAM,Startup
CUST_06114,2023-01-11,18-25,LATAM,Startup
CUST_06115,2024-01-14,18-25,US,SMB
CUST_06116,2024-12-13,36-45,APAC,Startup
CUST_06117,2024-03-26,26-35,EU,Startup
CUST_06118,2024-02-08,26-35,US,Startup
CUST_06119,2023-10-02,46-55,EU,Startup
CUST_06120,2024-12-18,46-55,US,Enterprise
CUST_06121,2024-06-26,18-25,APAC,SMB
CUST_06122,2024-07-22,26-35,US,SMB
CUST_06123,2024-07-09,46-55,US,Enterprise
CUST_06124,2023-11-07,55+,US,Enterprise
CUST_06125,2023-03-08,46-55,EU,Startup
CUST_06126,2024-12-13,46-55,US,Enterprise
CUST_06127,2023-06-07,18-25,LATAM,Startup
CUST_06128,2023-06-07,26-35,EU,Enterprise
CUST_06129,2024-01-14,26-35,EU,Enterprise
CUST_06130,2023-07-19,26-35,US,Enterprise
CUST_06131,2024-01-14,18-25,US,SMB
CUST_06132,2024-03-03,46-55,LATAM,SMB
CUST_06133,2023-04-18,55+,EU,Enterprise
CUST_06134,2023-11-29,18-25,APAC,SMB
CUST_06135,2023-12-27,18-25,EU,SMB
CUST_06136,2023-06-07,55+,LATAM,Enterprise
CUST_06137,2023-04-30,18-25,US,Startup
CUST_06138,2023-10-07,55+,APAC,Enterprise
CUST_06139,2023-07-02,55+,APAC,Enterprise
CUST_06140,2023-01-16,46-55,US,SMB
CUST_06141,2023-09-20,46-55,US,Startup
CUST_06142,2023-10-31,55+,US,SMB
CUST_06143,2023-04-09,18-25,EU,Startup
CUST_06144,2024-05-11,18-25,APAC,SMB
CUST_06145,2024-06-26,46-55,US,Startup
CUST_06146,2023-02-25,18-25,APAC,Enterprise
CUST_06147,2023-12-24,26-35,LATAM,Enterprise
CUST_06148,2024-12-30,46-55,APAC,Enterprise
CUST_06149,2023-10-17,46-55,US,SMB
CUST_06150,2023-07-22,36-45,EU,Startup
CUST_06151,2023-06-19,36-45,APAC,Startup
CUST_06152,2024-02-16,46-55,LATAM,SMB
CUST_06153,2023-12-30,36-45,APAC,Startup
CUST_06154,2024-10-17,18-25,EU,SMB
CUST_06155,2024-10-17,18-25,EU,Startup
CUST_06156,2023-04-20,36-45,LATAM,SMB
CUST_06157,2024-07-12,46-55,US,SMB
CUST_06158,2023-01-30,26-35,LATAM,Enterprise
CUST_06159,2023-09-05,18-25,LATAM,Enterprise
CUST_06160,2024-10-23,55+,APAC,Enterprise
CUST_06161,2023-04-06,26-35,EU,SMB
CUST_06162,2024-05-28,46-55,LATAM,Startup
CUST_06163,2024-05-26,26-35,US,Enterprise
CUST_06164,2023-11-04,18-25,US,SMB
CUST_06165,2024-04-27,46-55,US,SMB
CUST_06166,2023-05-29,26-35,US,Enterprise
CUST_06167,2024-08-12,55+,APAC,SMB
CUST_06168,2024-08-11,55+,APAC,Enterprise
CUST_06169,2024-06-01,26-35,APAC,SMB
CUST_06170,2023-08-29,55+,LATAM,Enterprise
CUST_06171,2023-11-01,18-25,LATAM,Enterprise
CUST_06172,2024-07-05,18-25,EU,SMB
CUST_06173,2023-05-06,36-45,US,Enterprise
CUST_06174,2024-05-31,36-45,US,SMB
CUST_06175,2023-06-17,36-45,EU,Enterprise
CUST_06176,2024-10-03,26-35,APAC,SMB
CUST_06177,2024-12-14,46-55,EU,Enterprise
CUST_06178,2023-08-21,55+,LATAM,SMB
CUST_06179,2024-11-20,55+,EU,Startup
CUST_06180,2023-01-04,26-35,LATAM,SMB
CUST_06181,2024-02-12,55+,APAC,Enterprise
CUST_06182,2024-04-08,55+,APAC,SMB
CUST_06183,2023-05-28,46-55,EU,Enterprise
CUST_06184,2024-06-14,36-45,EU,Enterprise
CUST_06185,2024-04-17,26-35,EU,Enterprise
CUST_06186,2024-07-28,46-55,US,Startup
CUST_06187,2023-03-13,18-25,EU,Startup
CUST_06188,2023-02-23,46-55,US,Startup
CUST_06189,2023-10-22,46-55,APAC,SMB
CUST_06190,2024-07-31,55+,EU,SMB
CUST_06191,2024-11-29,18-25,EU,Startup
CUST_06192,2023-07-30,26-35,US,Enterprise
CUST_06193,2024-06-19,36-45,US,Enterprise
CUST_06194,2024-09-11,26-35,US,SMB
CUST_06195,2023-11-08,26-35,EU,Startup
CUST_06196,2023-04-15,36-45,APAC,SMB
CUST_06197,2023-01-16,36-45,US,Startup
CUST_06198,2023-06-14,55+,LATAM,SMB
CUST_06199,2024-06-28,55+,US,Enterprise
CUST_06200,2024-02-10,18-25,APAC,SMB
CUST_06201,2023-12-29,46-55,EU,Enterprise
CUST_06202,2024-10-20,36-45,EU,Enterprise
CUST_06203,2023-05-29,46-55,US,SMB
CUST_06204,2024-09-25,46-55,EU,Startup
CUST_06205,2024-06-14,46-55,US,Startup
CUST_06206,2024-02-25,55+,APAC,SMB
CUST_06207,2024-11-14,46-55,LATAM,SMB
CUST_06208,2023-05-09,18-25,EU,Startup
CUST_06209,2024-06-23,55+,APAC,Enterprise
CUST_06210,2024-05-16,18-25,LATAM,SMB
CUST_06211,2023-07-15,46-55,EU,Startup
CUST_06212,2023-05-25,18-25,US,SMB
CUST_06213,2024-12-30,18-25,LATAM,SMB
